,AAPL.O mean ret,MSFT.O mean ret,INTC.O mean ret,AMZN.O mean ret,GS.N mean ret,AAPL.O ret,MSFT.O ret,INTC.O ret,AMZN.O ret,GS.N ret,AAPL.O improvs,MSFT.O improvs,INTC.O improvs,AMZN.O improvs,GS.N improvs,AAPL.O falses,MSFT.O falses,INTC.O falses,AMZN.O falses,GS.N falses,AAPL.O falses,MSFT.O falses,INTC.O falses,AMZN.O falses,GS.N falses,AAPL.O SMA mean imp,MSFT.O SMA mean imp,INTC.O SMA mean imp,AMZN.O SMA mean imp,GS.N SMA mean imp,AAPL.O SMA trade mean imp,MSFT.O SMA trade mean imp,INTC.O SMA trade mean imp,AMZN.O SMA trade mean imp,GS.N SMA trade mean imp,AAPL.O lag_1 mean imp,AAPL.O lag_2 mean imp,AAPL.O lag_3 mean imp,AAPL.O lag_4 mean imp,AAPL.O lag_5 mean imp,MSFT.O lag_1 mean imp,MSFT.O lag_2 mean imp,MSFT.O lag_3 mean imp,MSFT.O lag_4 mean imp,MSFT.O lag_5 mean imp,INTC.O lag_1 mean imp,INTC.O lag_2 mean imp,INTC.O lag_3 mean imp,INTC.O lag_4 mean imp,INTC.O lag_5 mean imp,AMZN.O lag_1 mean imp,AMZN.O lag_2 mean imp,AMZN.O lag_3 mean imp,AMZN.O lag_4 mean imp,AMZN.O lag_5 mean imp,GS.N lag_1 mean imp,GS.N lag_2 mean imp,GS.N lag_3 mean imp,GS.N lag_4 mean imp,GS.N lag_5 mean imp,AAPL.O digi-rsi mean imp,MSFT.O digi-rsi mean imp,INTC.O digi-rsi mean imp,AMZN.O digi-rsi mean imp,GS.N digi-rsi mean imp,AAPL.O SMA,MSFT.O SMA,INTC.O SMA,AMZN.O SMA,GS.N SMA,AAPL.O SMA trade,MSFT.O SMA trade,INTC.O SMA trade,AMZN.O SMA trade,GS.N SMA trade,AAPL.O lag_1,AAPL.O lag_2,AAPL.O lag_3,AAPL.O lag_4,AAPL.O lag_5,MSFT.O lag_1,MSFT.O lag_2,MSFT.O lag_3,MSFT.O lag_4,MSFT.O lag_5,INTC.O lag_1,INTC.O lag_2,INTC.O lag_3,INTC.O lag_4,INTC.O lag_5,AMZN.O lag_1,AMZN.O lag_2,AMZN.O lag_3,AMZN.O lag_4,AMZN.O lag_5,GS.N lag_1,GS.N lag_2,GS.N lag_3,GS.N lag_4,GS.N lag_5,AAPL.O digi-rsi,MSFT.O digi-rsi,INTC.O digi-rsi,AMZN.O digi-rsi,GS.N digi-rsi,AAPL.O f1 mean,MSFT.O f1 mean,INTC.O f1 mean,AMZN.O f1 mean,GS.N f1 mean,AAPL.O f1 std,MSFT.O f1 std,INTC.O f1 std,AMZN.O f1 std,GS.N f1 std
20 and 150,0.09868586107717586,-0.1929454217761982,-0.11576406089126415,-0.21362128375854794,-0.01611850902343104,0.38833365326029473,0.3309383569117735,0.251617982307457,0.37908839991768123,0.2741910400181508,1402.0,684.0,733.0,716.0,1249.0,175.9321568627451,181.0313725490196,178.7278431372549,173.44313725490196,177.4721568627451,8.669948801202805,8.810936225726824,8.666687057332062,8.692724439463596,8.500283223704447,0.01095900952388215,0.009942985497591894,0.012362681139265023,0.01078225145810991,0.01266253890764134,0.011413485941756037,0.010271072172933533,0.011352276076618928,0.009451198806550896,0.012444802930864331,0.029969262921160523,0.02968306380663188,0.030268559402984896,0.02979288192602464,0.028624827972883325,0.03078093977573069,0.029053027328413313,0.028613582692860066,0.028181010130641285,0.02810725599076633,0.02860261363618582,0.02931076831326795,0.029713984118373688,0.02939870972422956,0.029921582973312204,0.0290565505232682,0.029015100231647443,0.02833582723140115,0.028257980430115518,0.02828782117871646,0.03040157072155391,0.029850628780520725,0.03038163926794371,0.029448266976854303,0.029427761267721456,0.032478064715802106,0.03141486218729753,0.029249723591938018,0.03164813729160731,0.031081692434932365,0.002381836128998963,0.0024221152348719694,0.0028856099910491506,0.0030572277622273603,0.002676177577000894,0.0024334143953398785,0.0031532602232818285,0.0028991876092697238,0.0029085080402176645,0.0024642293770805205,0.0065419666337748605,0.006189101445465509,0.006163627513213874,0.005058836803418911,0.005752722606589411,0.0065137705461515245,0.0056960568637917704,0.005499896159489644,0.005014404157130825,0.005783538184749475,0.005432796473344451,0.005181702387000338,0.0058058258475478,0.006180020396216115,0.006213606109405384,0.005751217481959309,0.005321287362126325,0.005255012886378638,0.005574795243907633,0.006704386363783296,0.006015097401446512,0.005753981640394229,0.005871865689246817,0.005633721676992847,0.005455370896676254,0.007768578807545069,0.006363679875655596,0.0060843900384056175,0.006268190909151593,0.005769317410256375,0.6258843465791321,0.6057576306224003,0.6550618190183216,0.6699646392273019,0.639827143442032,0.027524062885607672,0.027863491359617912,0.023014744054451985,0.023172793210134542,0.025308107986492
20 and 200,-0.11740138044571156,-0.23732085650192294,-0.1410735284940563,-0.15803202512171596,-0.0397237651535613,0.3811943735088885,0.339645429362796,0.2709392077086809,0.4287354920427024,0.34287988128416275,892.0,620.0,785.0,888.0,1152.0,180.63333333333333,183.0105882352941,178.4670588235294,175.5894117647059,178.1,10.02014774317639,9.303916041874968,8.941392650305827,8.795062501690898,8.236774174605733,0.01027579538890643,0.010599832265763899,0.011840247126633292,0.008817703111712358,0.012264983697439835,0.011172215616835311,0.010550147361702565,0.011276176920748327,0.0090677903167952,0.012266811892653908,0.029655557035306233,0.028870870156486147,0.0304670085768971,0.030357231943556804,0.02960586885415719,0.029929284110294007,0.028288652897198865,0.029150255625132095,0.028096030221084898,0.027533370851793137,0.029079021296510504,0.02903169164627284,0.028770677586920465,0.029051932036675096,0.02839754431776827,0.028671896325095623,0.029589922373698386,0.02941070035910156,0.028128977829446813,0.02864777111867323,0.030569303242657286,0.02894932101035476,0.029981193368192924,0.030029430337402872,0.028453585353107456,0.03471027595171676,0.03330373737523048,0.03071976216336566,0.03144787933670648,0.032969543000004986,0.0023595995811826085,0.002795305895797386,0.00279066873481017,0.002564936060067388,0.0027193288485413943,0.0025219868265747305,0.0035330107714044317,0.002561236929429103,0.0035642759721838907,0.0027837411651200883,0.00630485277195558,0.004997499345891502,0.006198386049041963,0.007474123166931595,0.0061384127181788525,0.006784906542472648,0.006412708154768258,0.006695464711100736,0.005434635125810879,0.005084197881756152,0.006439905294419136,0.005559719349964944,0.005818803126941961,0.0058476000942863735,0.006289762276243865,0.0054436773504881715,0.006288418598419244,0.006234615908175624,0.005577121988802822,0.00686740412838751,0.007059670323985606,0.0052330286214471375,0.006842357930069627,0.00665252729220466,0.005044381463902384,0.00920255208319775,0.007948692215706864,0.006113580522965913,0.006977421060103764,0.008153183364131079,0.6145668113592764,0.5933974927022424,0.6525106026522522,0.6609130453298552,0.636535245412218,0.028142182151407916,0.032456941105722475,0.027114471476384357,0.02388721654767313,0.025284047743533874
20 and 250,0.0345855652776534,-0.169474484419271,-0.039594172991922326,-0.11693874658446812,0.023974476672394787,0.4041781521534687,0.3951509887784097,0.24295489094185885,0.3397475032177947,0.3168842666138009,1335.0,915.0,1081.0,946.0,1308.0,176.9921568627451,181.85254901960784,177.29176470588234,174.8486274509804,177.5678431372549,8.83895056729776,9.055093965755809,7.321109036749898,8.51384237829197,8.7862406059019,0.011927310516051979,0.009462255559377205,0.011674939331591111,0.00882620692808479,0.012316307905168331,0.01131756683405433,0.009790909304180308,0.01135773112217173,0.009069660522092533,0.012158211927110862,0.0320818448179889,0.03128166594282987,0.030550961222951374,0.029869374879325238,0.028442635316898415,0.031261332689370626,0.0286543913262523,0.029539290412633524,0.027983988258386792,0.027189493295293528,0.03216495162848191,0.029144547314387495,0.028608173369856632,0.02851576382518647,0.027879582725630007,0.02989816860895409,0.02875302938217275,0.029275116155866376,0.029288744083508567,0.02791743338715593,0.02918643765395322,0.03021041668015241,0.030316182172850044,0.028592462672719376,0.028973515893635997,0.031667635005655524,0.03322937237390652,0.028883477097504925,0.03231271435095374,0.030426197505654368,0.0025077849851500604,0.002315220571751302,0.002793004332593258,0.002655789844072967,0.002514798657894933,0.002520665088096331,0.002522553061591508,0.0026828992432401493,0.0024738282074685575,0.002506326986740796,0.008310288354747836,0.006736805905104789,0.005653880554103991,0.006024342079852565,0.005133891761434377,0.007606159318084099,0.004506662589181094,0.00611098043362179,0.005192054196633411,0.00457826162314947,0.007904463585585176,0.006554675518885957,0.005372931438868369,0.005406852260585538,0.00540026132656297,0.005943212447776229,0.004929491856770598,0.005776282938351169,0.005053206093281656,0.005531585122483031,0.005299718258834771,0.006364214372596266,0.005391967770460347,0.004882566436528213,0.004818448821953528,0.007740657608392241,0.008841666360484814,0.005511837272632907,0.0068728658776663135,0.0053196997195067465,0.6273332180683518,0.6036671331502587,0.6589220302795898,0.6652882729137882,0.6410750510523243,0.03000490477438869,0.033551819762479625,0.024214012134232337,0.02344386425341893,0.028219428058747716
30 and 40,-0.06939542778373632,-0.1985332445319525,-0.08951300097597825,-0.1477346736575934,0.00031899339711827956,0.37688532841299455,0.37399956927109307,0.23723225998155217,0.36944523434192156,0.27333283440642614,1066.0,723.0,914.0,814.0,1219.0,178.75333333333333,181.66117647058823,179.01254901960783,174.0721568627451,175.95843137254903,8.241877170672717,9.237362014731634,9.043194338355036,8.831465979357482,8.925250670946301,0.015122729650330523,0.012333758484242598,0.013307638053338119,0.015851742967981454,0.014130985878086009,0.011905278128248086,0.010501797355779387,0.011858566376899027,0.009543528743231725,0.013167261510432944,0.030463469637346783,0.030017850227768917,0.02963813885997708,0.028661049524268775,0.028954984376642963,0.029263393440896384,0.028369028537306554,0.02802775610407834,0.02835845517232887,0.027233217314787585,0.029524557000421107,0.028497332753431123,0.02782069312730998,0.02770581648035543,0.028194765028845624,0.03002447910087234,0.027997263201142437,0.028353124915254595,0.026699417634421508,0.02722228442447645,0.03039674003088652,0.02990440940341607,0.027909599844420686,0.028524100267943563,0.02781718804533463,0.034238677837425034,0.03253241196584954,0.028240950300692975,0.030618688602740574,0.03106686969078788,0.004955724072641599,0.002610442705496669,0.0028089161650940104,0.004622971262362275,0.003058181621186646,0.0025286997328868755,0.003360327761409494,0.0028612839579793036,0.0026922978985705562,0.0027410989015589932,0.006351979192413056,0.006544852613137675,0.006140023365261328,0.0065208453967417705,0.006481909891685626,0.006686670358258395,0.006103390279381731,0.005795159131339934,0.006480874050616492,0.004707114405414874,0.005972695931805058,0.0058725548977221105,0.005840529403036909,0.0046578176130113716,0.0057360901640711595,0.006347781170840327,0.006292684153137967,0.005988705214997264,0.0046557612537829205,0.0056993516938597414,0.0062348024200771755,0.005875284456803909,0.005047385771907755,0.006336232811997706,0.006221326414520541,0.009162648906407306,0.00900838003871121,0.00514764546372159,0.005781519847376335,0.007299346130803759,0.6179389010608929,0.5986297212377057,0.6499528523860939,0.6654065448270045,0.6422631766087865,0.02785548616774787,0.03027950911735867,0.02917524133299434,0.027512710002419602,0.02829828623998563
30 and 50,-0.11596079889856688,-0.2212888587988861,-0.10167269282321087,-0.19570140507959236,-0.0908083166086287,0.43018577936071184,0.3250610061396291,0.240559292445263,0.35061777209437306,0.29264941274337863,1047.0,618.0,820.0,726.0,942.0,175.47372549019607,182.4078431372549,176.61803921568628,173.51882352941178,175.78274509803921,7.663574909110073,8.495027579750394,9.816839084854156,8.357230983870574,7.5826721375458055,0.014865141360165686,0.012419544719848661,0.013696925567918333,0.01597437294575009,0.014407445502365899,0.01212421275518456,0.010700859093391434,0.011966383629125145,0.009776907943541559,0.012951877107283905,0.029099520334924002,0.030884851316325842,0.03013599254759884,0.0285276939252353,0.02924037905746931,0.02760699392821119,0.02858724870680244,0.028141289572195315,0.027581905654665954,0.0279447342546684,0.030258306435421368,0.028841155008250366,0.028299183777567904,0.029118468769166052,0.02941368366376914,0.028112717457943914,0.02775170205111889,0.027114473314374738,0.02886284197670835,0.027673533387764352,0.029033712008283856,0.028599344047948252,0.028518480575231913,0.028982484328774403,0.0289313993015028,0.032516591668240453,0.030780328187979242,0.028996732439393727,0.03137370263895311,0.03018687903893544,0.004581781368420788,0.002521270341151048,0.002955776514377918,0.004416032788397651,0.003006777033020794,0.002609932020566934,0.003216776170838172,0.003367934532771724,0.0027886190728199805,0.002574670214140237,0.006338650435903644,0.006849386643363213,0.006546065988601244,0.004588279701628698,0.005749979838348767,0.005490221668421643,0.006004090949246765,0.006132971499369001,0.0048470094980416255,0.0053864467062119704,0.007398569756543401,0.0059185038459400275,0.005738699115352976,0.005589138982376273,0.006353413348398908,0.005257008349911325,0.005836109734392238,0.005339268082557716,0.0056480216980261,0.005825130925428919,0.005830177300902282,0.005149158904638712,0.004837616407660625,0.005083774996363962,0.005563874537764599,0.008381605677790024,0.007834090067321269,0.005388879530867893,0.005417037509467698,0.00628831144449018,0.6303388973986281,0.5995548363160182,0.6586380567543078,0.6692285181611966,0.64608053210611,0.02354389686739971,0.02711663337702221,0.02802316735193471,0.02566637376954726,0.02138607239648808
30 and 75,0.06639958284579912,-0.138114653131721,-0.03228183521887483,-0.08782926935665959,0.032946903192878435,0.34791488237592366,0.3608709905041709,0.2696712963475598,0.3451614803963029,0.3062021793903112,1380.0,857.0,1106.0,948.0,1374.0,176.8149019607843,181.80901960784314,177.04666666666665,171.8749019607843,177.1662745098039,9.004524248081314,9.121945149297627,9.320319674427997,7.553473391025161,9.815310967419686,0.013056412007275678,0.01220616574946955,0.012957907611631129,0.014907951912595491,0.013142434508351616,0.012761667502507878,0.009572777278498906,0.011637955384329839,0.009708439080727984,0.012636736196599769,0.032209388520006196,0.03021342488610446,0.029716602126377504,0.029215465907664998,0.029494605223012362,0.02917069726011836,0.029822729804759866,0.028458665042451793,0.0275742796899361,0.027778829633524946,0.028882977091001783,0.029888604698783773,0.028908879034032435,0.027784207028891346,0.028260356491102364,0.028949342584338383,0.027876554830292655,0.02792018685114969,0.028160674382247338,0.027180767691747213,0.02973492479540502,0.03101241863479121,0.02972473946877143,0.028531329391796974,0.029046788337538376,0.03088737892052799,0.030441282501567284,0.02944179716563977,0.03138097498015051,0.029742679794280063,0.0026884192487902914,0.0026233880934642094,0.002608045494461855,0.003626193456397374,0.0026831884330867726,0.0027920799524758498,0.002323294361393363,0.0026677636734232357,0.0031099836241470532,0.002486364396219306,0.008285411347886597,0.006360331438277781,0.0062323552210726205,0.005117786042261193,0.006381900861727931,0.006385077127139844,0.006126729059695462,0.00605943211578247,0.00487134053897892,0.004965722238594125,0.005112773759022174,0.007382377241786353,0.006047671950516894,0.004857240853953003,0.005456969907403304,0.005743917579683924,0.005139630304258548,0.0056751243232564435,0.006158598746824516,0.004925770162319695,0.0062363138694946346,0.006817660500220026,0.005854552679928763,0.005153818729524638,0.005804687968643998,0.008650172448380233,0.006986407023986474,0.0060982462009230584,0.0062406434409188645,0.006526891240122016,0.6290010940727802,0.6024527516408853,0.6590851408195126,0.6742427877879835,0.6446633708217482,0.02903029808754179,0.03098271407288748,0.02933784689927356,0.020712961265148832,0.02851970194385865
30 and 100,-0.07330984470210689,-0.18234317075620426,-0.04117002743853433,-0.1108321240969997,-0.005277046937348512,0.4076398988612779,0.3669099332529942,0.2341524015998689,0.39590015674818435,0.28043483723290347,1130.0,794.0,1087.0,988.0,1235.0,178.6494117647059,180.70117647058822,175.4678431372549,171.40588235294118,175.77372549019609,9.052711124544478,9.982493433766598,8.697227525422932,8.606540702611863,9.396092766742205,0.012628600245746273,0.011599436617602038,0.014236884338856243,0.013046584232170087,0.013001782905800122,0.012177703788342268,0.00986341269496862,0.01105178037363598,0.009071179638866006,0.012674289744552902,0.030722361419861045,0.030730711736663315,0.029945458455647157,0.028836214874943464,0.028827470130736273,0.02916330982548969,0.02933120225528486,0.02770262156938789,0.027611357612267625,0.02850643857120478,0.029850192446652615,0.029430503470189044,0.028058763176699336,0.028897561193172203,0.028564750743459502,0.028694695947203613,0.028820414405071517,0.028656224858890047,0.028870052260999767,0.027423734844764514,0.030389734347812714,0.02905742958420607,0.03001025695944461,0.029186481130543285,0.028498323631374653,0.0322934971997381,0.03241516523458602,0.030013701009109023,0.029537837747440752,0.03060187877661603,0.002658126047489387,0.002432494630187774,0.003557093625866162,0.0029707351420892895,0.0026999455817880375,0.0026123168376969747,0.002578305918738081,0.00269279048172149,0.002878916102142752,0.0024150521726649574,0.006306827995728729,0.005362492215309772,0.0055343676849287345,0.006364211506385152,0.005045973040431439,0.005863190338442197,0.0060454138997399105,0.006011657222026911,0.004628236133288487,0.005945337881957851,0.0067123932626509284,0.0048919771108600395,0.004675621092552768,0.005960732785733238,0.005379638873402085,0.005491682987231154,0.005525033953910119,0.0057433085652708864,0.0056911242470058954,0.005170425718465025,0.0054806079905092096,0.005347920189386225,0.006048849084785985,0.005423256043649272,0.0055670941581625576,0.007652911640565658,0.007253032729156456,0.0063496380178844495,0.004890729635321732,0.006879537724758284,0.6231344272297336,0.603428499620943,0.6626284298072962,0.6741496726196289,0.6455014115970652,0.02914964761810502,0.032198856116553286,0.026072822318428657,0.023036843349552596,0.025704379336605004
30 and 125,0.03870556797641409,-0.19938910454605582,-0.11517129488003913,-0.08656303842698462,-0.044833109988039986,0.4111178760617872,0.33277619165841715,0.2637623219182553,0.36888226922511574,0.27010122204030884,1421.0,671.0,872.0,929.0,1116.0,176.63725490196077,181.31764705882352,176.0035294117647,172.43490196078432,178.34,9.187072398128588,9.36535995035674,8.515717548449123,10.449202606984343,9.05855196331225,0.01185575094131676,0.010490292521034943,0.013562884320196946,0.011203992865520361,0.012708587909744638,0.011916074521324056,0.010697109472830778,0.01165122057210584,0.009532966160089864,0.0125476410547671,0.031656976742427394,0.030331635747011667,0.030244500220996524,0.029744516024108544,0.028607047238917584,0.02910593191090941,0.02919586534038339,0.028692494798906242,0.02876396423800871,0.027865075141988726,0.03127931586828029,0.02917856226580703,0.028478057242113823,0.028983550960245536,0.028900995204355774,0.029947989228790568,0.028496631083606293,0.02767163838883262,0.02771924037475614,0.0278529975802959,0.029684055802193625,0.028989012404730726,0.0293812933746578,0.03047393246219925,0.028866861310321804,0.03213875937178373,0.030832619633559703,0.02919562374109135,0.03132513649142675,0.030229199468361775,0.002710537714064137,0.0023359123557010284,0.003067243295360993,0.002689806532219616,0.002795732040373311,0.0025394714514182623,0.0032888896744283644,0.0028186833292047552,0.00249110284594712,0.0025940037215980475,0.006262619688604331,0.00602897342937494,0.006394983709142821,0.006634478073574659,0.005099522291248964,0.006301606054748727,0.005068004829796444,0.0054656789946719705,0.005874697741122003,0.0055782740580786186,0.006422677171107597,0.005555338367534694,0.004874420326303408,0.0057525089293695665,0.005798559712950448,0.005644132278094546,0.005497942866388893,0.004963349323891167,0.0050389036489767855,0.004977808513415604,0.0066332520572016836,0.0053211425338558285,0.0051562591450583116,0.005508672977551069,0.005047345303883417,0.008635690395202305,0.005981562402650083,0.006159485535546161,0.0068333878241367135,0.005391330506541716,0.627557750660074,0.6038167467776531,0.6632412922844139,0.6728239956175176,0.6377410720293746,0.028614448816843576,0.02794504647248489,0.02432316719327456,0.027028816745684126,0.02696158863684794
30 and 150,0.0012256770090435425,-0.17856479703397504,-0.09395983086738952,-0.15094660217695124,-0.029721164650395877,0.3811479860759313,0.3527467472120012,0.2422526225592028,0.38077489745327175,0.29601009144385676,1225.0,729.0,853.0,905.0,1133.0,176.3729411764706,183.1027450980392,175.68666666666667,173.21607843137255,177.05764705882353,9.693181163049644,8.043650061386844,8.887568659856694,7.8864026972170755,7.891638758332632,0.010828489607859045,0.010394795679181388,0.012680548720092054,0.009875039079977471,0.0126552212478006,0.011720701578737166,0.010231917318223083,0.011712256605709886,0.008936456075156723,0.01270581183273046,0.031014532668816562,0.0301807105608165,0.030278901415905956,0.029645543050952367,0.029728473472617423,0.031002280317580146,0.028070089542206828,0.0280349779146079,0.028099941773205583,0.027967694248640606,0.031778604606929245,0.028691305063558218,0.028448946976693177,0.029655020646804454,0.02949428775548564,0.029874452844187292,0.028598449817327964,0.027997790241002737,0.028486424560714728,0.02876623146659238,0.02999914183818641,0.029951066665337284,0.029502246983579804,0.028922895673839023,0.02935565249234818,0.032022048815347724,0.03156486706325848,0.029012695314409524,0.030920279271769716,0.03119320919181032,0.0023852578956517906,0.0024162220847296773,0.0026075422149666153,0.0026121796362300513,0.002599470162271417,0.002688269413037174,0.002786935442595622,0.0029142319302023945,0.0027488247655062877,0.0026060868443412454,0.007405750796678972,0.006571651558556611,0.005774679203550902,0.00625901677524093,0.005895801003183227,0.006689872236891211,0.005725181516747705,0.005271438635090051,0.005071771638362799,0.005095319795416542,0.008486758516542374,0.004881892361032486,0.005548430772158202,0.0054144787944842565,0.007072264221386613,0.00582161877060868,0.00619137456674264,0.005197680891075677,0.005499753424521253,0.006109519059587957,0.005856068464058234,0.006145722013746352,0.005841631666785437,0.005864299261224675,0.005952392814500237,0.008306226306773894,0.007430104489546175,0.005259413897132688,0.005673048307431656,0.006362535093141622,0.626957080711823,0.5981404116533423,0.6647703363720164,0.6670536750636675,0.6436433340172883,0.027166370373980373,0.027240754896243,0.024302213961215985,0.02375692873646625,0.019429959250823234
30 and 200,0.05368728700250768,-0.21834008868978996,-0.06624358373631943,-0.12692443379174975,0.03281516127983293,0.39301475848285683,0.41255399318213787,0.23851715039172341,0.35280789936331947,0.3179914545416567,1326.0,772.0,978.0,920.0,1216.0,176.80666666666667,181.95294117647057,177.30039215686276,172.4537254901961,177.1078431372549,8.683432245017638,8.94463053647075,10.166829263086324,9.09334444225479,9.389303512721453,0.010644537407075057,0.009862400902608601,0.012803972727306078,0.008401630638212889,0.012095282946746253,0.011494023539244707,0.010313242808177138,0.011819062925989414,0.009032996832671517,0.012325891793431482,0.030685859052717927,0.03110216454594539,0.029620533273415003,0.028612505772224277,0.030315760511416465,0.02955329721799641,0.02928531495033737,0.029209085044027534,0.028132808768437663,0.028943299520854275,0.03047354953362003,0.029888492528881018,0.028328250771880954,0.028583514742419335,0.02906938462652249,0.028813440983101974,0.02780481507576756,0.02798959994448492,0.02816476462356562,0.028737561776140744,0.02982802739707938,0.030154081277416957,0.030717297103942328,0.028460615995908035,0.030521878429355453,0.03271919216566527,0.03242616206104504,0.030399887725022768,0.031601643256620314,0.03106416880272462,0.0024679755110529476,0.002362506154647244,0.0028926004237583153,0.002383263290950127,0.0025935138747745228,0.0025707292388909356,0.002714095640098198,0.0028547385839029415,0.002950616391808263,0.0025413445500061006,0.0077327653324790495,0.005717849312133971,0.005756048490285461,0.005223935720015433,0.006238167462739424,0.006420329274237351,0.005672939253837487,0.006038426507611292,0.005615114591043127,0.007481541294960704,0.006623316399780364,0.007388168162903153,0.005181477922888572,0.005463710184885334,0.005500369682828975,0.005702464133375155,0.0053146458784326285,0.005776313926774685,0.005314918853788206,0.005231000519778546,0.005306882545095312,0.006427878136788635,0.006977320965223112,0.004938210489062632,0.0059149946161842415,0.009347845538265143,0.008001809583886771,0.007469888918018508,0.0062717070439074875,0.0062904175911535545,0.6238046361495063,0.5991394378009309,0.6568755656925135,0.6699518671855816,0.6403209971215424,0.02682190465301685,0.03120174656006957,0.031193207240980566,0.026138441034227765,0.026882413946297107
30 and 250,0.0002831248347708333,-0.23195243972036492,-0.14412733885664358,-0.15795778261438964,0.0033875147741875174,0.43229376211530507,0.3547919696445485,0.33133681089140676,0.40201310781607547,0.28425940819559403,1209.0,661.0,791.0,845.0,1220.0,178.75372549019608,181.72980392156862,177.10862745098038,170.87803921568627,178.31686274509804,9.444004817557762,9.203868455581619,8.839861886824902,7.904417975860338,8.714646674097503,0.011674631701384683,0.009601649123517858,0.01210989612741529,0.008824190756418437,0.012105148198335516,0.011390641960347713,0.01053886631544231,0.011990521849853759,0.00892623771577569,0.012462446162132762,0.030836694341615945,0.029497750538049292,0.029531719476871214,0.030377507641241367,0.030008168357639413,0.02804755084902041,0.02904489051433384,0.028140173620578076,0.028924589487218842,0.028521908449832205,0.028840917975968997,0.029597731064932405,0.029130069370169535,0.02997262967378871,0.02949363109488083,0.02937522203711645,0.029045761627177997,0.028178610085483342,0.028496803471415918,0.028099301413954152,0.029242484032163212,0.030105488210591846,0.029659050082021115,0.029705270906411774,0.0285136984117715,0.03436241332378985,0.03288319359426715,0.030172179074021522,0.031690333089559576,0.030880028273489245,0.002465581395887276,0.0023491903850077042,0.002587986049863613,0.002652995155997754,0.002473870319898542,0.0025930858789769847,0.0032632842940558886,0.003286871568825875,0.0026702241896066946,0.0025756860163576568,0.007009171373693323,0.006339772890381719,0.005901483376921997,0.005371562156892628,0.006259234461869751,0.005405016280726625,0.006064406481433754,0.0054154960430136566,0.005582486728074545,0.005003674798506354,0.005049592169195728,0.0060547128753702896,0.006003737852007342,0.006509425969139971,0.006058507212896847,0.005599221420888785,0.007074913635974173,0.005298943613050179,0.005311409207368298,0.005096652125253985,0.005822442080587514,0.0060703711316001914,0.006932366563787291,0.005785854946065462,0.005329096681733217,0.011130727051217886,0.00834778916725008,0.006798619090341236,0.006894581887796366,0.006707155410351633,0.6183267850312942,0.6026319231139818,0.6603789410540942,0.6748922684773019,0.6378805266946648,0.03028656358057967,0.029198270802423598,0.025806586134102513,0.023688154026365055,0.024447609793934958
40 and 50,-0.06737298295024788,-0.18367659477198972,-0.07304025075254617,-0.18740476364014882,-0.040619257058468,0.39751066368411203,0.3631932414787825,0.2595774061285825,0.49792395597413763,0.3215202875572549,1151.0,757.0,968.0,900.0,1268.0,176.38117647058823,183.00313725490196,177.7341176470588,173.67764705882354,177.1305882352941,8.946979880835158,8.878323449073159,8.60883822774624,9.177279026298674,9.0069393525029,0.014949797166195409,0.012027155768742108,0.014047353427088363,0.014513194669615766,0.013478146411370196,0.01202494757043268,0.010537277047602916,0.011620848208241354,0.009552761307047845,0.012862588013137968,0.030315807500853935,0.029978668022198285,0.02952677802183458,0.02851008241385033,0.029333794298978026,0.029583668784221848,0.030205355982230304,0.028012546322192272,0.028984932992578528,0.02774009863633407,0.02990796142519583,0.02936432368814731,0.027964217059504862,0.028326613942119046,0.028487038646693982,0.028537568572164825,0.027177510696049713,0.029540082335019653,0.02790304301218533,0.025884302653442322,0.02989396679406997,0.030072115693373765,0.0289363131193506,0.028209587165533376,0.02910529091029978,0.03162540407239983,0.03106152146050394,0.02843661943355833,0.03161478522054376,0.030145931535096766,0.0043126857396057474,0.002675279028824128,0.003092429149114461,0.003785921530097069,0.002710014404222746,0.0025263747218466784,0.0034039384529147873,0.0026019055786906885,0.00300922590778794,0.0025105370711221947,0.005784509670748106,0.00610301158876049,0.0068650500127446475,0.005436689249362607,0.007649055996070104,0.005346244087388914,0.006842379214082722,0.005235161253140423,0.007462658981649424,0.005695357956361917,0.0069431886938119535,0.004737658023348991,0.006004781455261997,0.005294495683204821,0.005578032743301775,0.005745570035769361,0.005043623997021421,0.006630339848455186,0.005429462729298035,0.0043727040844724835,0.006614933660063764,0.006399501783484722,0.00520059940129526,0.005283952432555975,0.005838969775393403,0.0069006873781581645,0.006751354791040942,0.006205616922721208,0.009592127211958745,0.005283808841149065,0.6293168357396033,0.5962655922949333,0.6527417665241585,0.6686459074635123,0.6398557825346851,0.02534727695857655,0.02908617017706055,0.025165447343895184,0.024405445501482645,0.027029664671988002
