	AAPL.O mean ret	MSFT.O mean ret	INTC.O mean ret	AMZN.O mean ret	GS.N mean ret	AAPL.O ret	MSFT.O ret	INTC.O ret	AMZN.O ret	GS.N ret	AAPL.O improvs	MSFT.O improvs	INTC.O improvs	AMZN.O improvs	GS.N improvs	AAPL.O falses	MSFT.O falses	INTC.O falses	AMZN.O falses	GS.N falses	AAPL.O falses	MSFT.O falses	INTC.O falses	AMZN.O falses	GS.N falses	AAPL.O SMA mean imp	MSFT.O SMA mean imp	INTC.O SMA mean imp	AMZN.O SMA mean imp	GS.N SMA mean imp	AAPL.O SMA trade mean imp	MSFT.O SMA trade mean imp	INTC.O SMA trade mean imp	AMZN.O SMA trade mean imp	GS.N SMA trade mean imp	AAPL.O lag_1 mean imp	AAPL.O lag_2 mean imp	AAPL.O lag_3 mean imp	AAPL.O lag_4 mean imp	AAPL.O lag_5 mean imp	MSFT.O lag_1 mean imp	MSFT.O lag_2 mean imp	MSFT.O lag_3 mean imp	MSFT.O lag_4 mean imp	MSFT.O lag_5 mean imp	INTC.O lag_1 mean imp	INTC.O lag_2 mean imp	INTC.O lag_3 mean imp	INTC.O lag_4 mean imp	INTC.O lag_5 mean imp	AMZN.O lag_1 mean imp	AMZN.O lag_2 mean imp	AMZN.O lag_3 mean imp	AMZN.O lag_4 mean imp	AMZN.O lag_5 mean imp	GS.N lag_1 mean imp	GS.N lag_2 mean imp	GS.N lag_3 mean imp	GS.N lag_4 mean imp	GS.N lag_5 mean imp	AAPL.O digi-rsi mean imp	MSFT.O digi-rsi mean imp	INTC.O digi-rsi mean imp	AMZN.O digi-rsi mean imp	GS.N digi-rsi mean imp	AAPL.O SMA	MSFT.O SMA	INTC.O SMA	AMZN.O SMA	GS.N SMA	AAPL.O SMA trade	MSFT.O SMA trade	INTC.O SMA trade	AMZN.O SMA trade	GS.N SMA trade	AAPL.O lag_1	AAPL.O lag_2	AAPL.O lag_3	AAPL.O lag_4	AAPL.O lag_5	MSFT.O lag_1	MSFT.O lag_2	MSFT.O lag_3	MSFT.O lag_4	MSFT.O lag_5	INTC.O lag_1	INTC.O lag_2	INTC.O lag_3	INTC.O lag_4	INTC.O lag_5	AMZN.O lag_1	AMZN.O lag_2	AMZN.O lag_3	AMZN.O lag_4	AMZN.O lag_5	GS.N lag_1	GS.N lag_2	GS.N lag_3	GS.N lag_4	GS.N lag_5	AAPL.O digi-rsi	MSFT.O digi-rsi	INTC.O digi-rsi	AMZN.O digi-rsi	GS.N digi-rsi	AAPL.O f1 mean	MSFT.O f1 mean	INTC.O f1 mean	AMZN.O f1 mean	GS.N f1 mean	AAPL.O f1 std	MSFT.O f1 std	INTC.O f1 std	AMZN.O f1 std	GS.N f1 std
5 and 250	-0.1847305489104777	-0.12273332268236552	-0.012836848210656728	-0.09110365308762176	0.0668989328449373	0.28585353520142437	0.4370091918779529	0.23344603851834125	0.3112975400540703	0.21212135854694983	408.0	582.0	750.0	520.0	982.0	182.42875	182.678125	175.09875	170.25125	175.564375	9.545777842016374	9.086659237279358	7.411027291539779	8.722423622976681	7.253446674842972	0.013935213154738382	0.01312295369920233	0.014140646550371479	0.013362446177688407	0.013293503548066143	0.012271977968006503	0.013327957743493444	0.012300972301978656	0.011858800812877924	0.011618152410382393	0.029137189893612664	0.030946498118330074	0.02783768982253916	0.03304037494300114	0.028180907537628898	0.02911607680884277	0.028215144897443284	0.028871086537381713	0.028213680316131803	0.028640497668476518	0.028534810195903263	0.028808447105823164	0.029834899030191195	0.030303799407033486	0.02775123884357514	0.030658871660036523	0.028968485080031168	0.028600788664467282	0.027950530956867326	0.029855469619371803	0.027960322452592987	0.029866215855630984	0.027496398342629465	0.03070550545257931	0.02964799269652695	0.02961684106303385	0.02742087390035112	0.028209308113485227	0.027849188540157215	0.02852824210951916	0.003413514271188591	0.0026830793817507826	0.002747839809825549	0.0030910531154165646	0.003064369897434409	0.002895153046560018	0.004467873808594117	0.002986633258048053	0.00288904658546043	0.0027066738500844912	0.005272971561735933	0.007507609828221977	0.004721575381241283	0.007861055124139668	0.004437675012009758	0.005773860495054521	0.004315018324420447	0.006584344586885013	0.004856505027352785	0.005093103881377327	0.004848678675568424	0.004591211170362743	0.005269842089823302	0.006039949702979219	0.004352377400028182	0.006781956853897275	0.00541070268507558	0.005440237060271733	0.005322349156260452	0.005010382165830527	0.004019165410759001	0.006048353475328858	0.00394282179331379	0.007314922172709131	0.005053428147941247	0.005350855397748328	0.004839234072702858	0.005005974323461203	0.005491696517328223	0.004621180305402749	0.6273654521158669	0.6027576290571428	0.6660739436891379	0.6799224650654849	0.6495330565803301	0.027001437127279256	0.02582234174779647	0.019578988914379477	0.021838800156843367	0.020036112526529634
10 and 20	-0.07171345738024762	-0.13745658445127396	-0.15904646721307172	-0.036249116835264064	0.024763736773481013	0.3292299439826107	0.3874058721069492	0.2566683056954663	0.3056778989603534	0.24702309743620302	646.0	626.0	387.0	724.0	908.0	178.77	182.03375	174.084375	170.679375	176.08375	8.745850798599843	9.646282582803188	9.564422602630097	6.896107401656701	10.913405744912804	0.013929469973941533	0.013123580659179417	0.014886878443731145	0.014789426902862455	0.013426446643014156	0.01213977624365538	0.01231158904620348	0.01133209120869271	0.012228981159058145	0.01157158882330369	0.030028963445230393	0.028531747246723173	0.028316920796921666	0.029030835691860633	0.03035530093519023	0.03033456025730706	0.028926013670095157	0.02669243342456467	0.03236339422991296	0.029826897011646175	0.02821565089799662	0.029577862701028662	0.029389087947692998	0.028408983267343556	0.029888291380222837	0.02913517421958159	0.028157528511312525	0.026531227694687413	0.028236367540385925	0.0284833875347388	0.028350854469193876	0.031065662541475816	0.029145321539412194	0.029308864030213405	0.027663131813392135	0.027331660593268334	0.030991936542154708	0.029091586616615258	0.029625325617872053	0.02725519872831705	0.0032037036573193053	0.0031095090477347587	0.00412379532172404	0.004559832666836598	0.0031987234298517723	0.003029816990337153	0.003937469219237163	0.0027938954683854734	0.0031191191755651085	0.0025851600947986897	0.005507772058289001	0.004580519925467393	0.005144000991154111	0.004133665206162287	0.00549281541932617	0.005559658512365654	0.0046582896591899625	0.004080089225254914	0.007538134214265254	0.007114754267656614	0.005344373007207229	0.005081576972916658	0.005430740149234062	0.004892842733466083	0.0053739348334581796	0.0045101121072851445	0.004590441672395065	0.004024595866792592	0.005822381895086655	0.00533463170519736	0.004789253022503859	0.005855211581086547	0.004698719403688128	0.0048473233276207775	0.004740830006988674	0.0045477514947891125	0.007582965205872212	0.006490671272557926	0.004959064475769746	0.00449120862395513	0.6342748474145349	0.6083073032393248	0.6739170929172614	0.6792055455835508	0.6477040175746842	0.024114630277272814	0.027519967854645055	0.025791342377946894	0.020366711769510333	0.030448420112663452
10 and 30	-0.12878561459825577	-0.15265938660373904	-0.05545582294096775	-0.10213769513292206	-0.025534133004898932	0.3679897937059635	0.29107459738187436	0.18482610661135374	0.32897440269727957	0.29898714367368034	513.0	490.0	606.0	666.0	710.0	177.501875	185.444375	179.4575	173.7775	177.740625	8.359869982583678	7.795103150701822	7.796870413355059	9.000062191432677	7.267916740233384	0.014541398758400513	0.013253430631040041	0.01364818034985747	0.013728239141263926	0.012215963716462934	0.012576149486023062	0.011706245962512735	0.011754307254744634	0.011352665086011605	0.011796370301569136	0.030635375601815725	0.02955849244323062	0.03035010443049189	0.03098004893820821	0.0305597820644685	0.026633067148445502	0.02826680780917048	0.028210251750957198	0.02841526428408695	0.03023719250550578	0.029826330874822816	0.030225628089486416	0.028970880286073513	0.02829698118056847	0.029623639864180696	0.027821550430518757	0.029358482812368764	0.030234337539891284	0.028839993263197618	0.030844515603812978	0.02991740242143256	0.02846842699713297	0.02931566738959375	0.030056816586330238	0.0299621352248063	0.027790955930035922	0.027287544951528013	0.02771768189356829	0.027917302612764372	0.027104388383619393	0.003366262636823873	0.002780356191728693	0.003447840758485256	0.003209730097840001	0.0025334506986681715	0.0031899059818060434	0.0024108214882578457	0.0025790095929643718	0.0024620241219863747	0.002679263849158795	0.005006212052359641	0.005232760302858842	0.005220428153292159	0.005993764237647828	0.006690590913650254	0.004091562371721373	0.0049309889900848326	0.004129137985416677	0.004674433820821866	0.006437381724669792	0.004813490410462452	0.005050067983848001	0.004624391422359383	0.004378629558983386	0.00511684426360099	0.005414362574085477	0.006159188509520194	0.00875959314957014	0.005244901790698319	0.006861194113366345	0.005658694250188892	0.004610003662545573	0.005177831214401315	0.005634769724054519	0.005061707896383731	0.005219432318975015	0.004365618626241353	0.005224355049635992	0.004257079022023958	0.004720336429135818	0.6377107269529492	0.6016110885909809	0.6589713045540979	0.6692427480671824	0.6473032468699301	0.020892006947144787	0.023487567707326042	0.02046666068000902	0.023455219368130026	0.023744659017819688
10 and 40	-0.0740853761582652	-0.12413733144118083	0.03873253014464683	-0.044300477786687865	0.027853854173122628	0.3466741826148242	0.2978849042127881	0.18102132800979837	0.3057928463078986	0.33195566904020407	638.0	590.0	875.0	682.0	841.0	180.853125	183.769375	180.935625	172.17	178.465	9.254530333392538	9.334044667400791	8.60916979082069	7.650256794260986	9.452294227665249	0.01536977776166067	0.013776948237360021	0.013828361319420562	0.012998622777484386	0.014845882754117473	0.01226755293409251	0.01222186478929554	0.011924908149789698	0.011641355340369718	0.012376520095997	0.028892443772673936	0.032063898419607446	0.028338737077163372	0.02887923350820405	0.02867860846434285	0.029772102446081007	0.030164063156054802	0.02863018930605183	0.028700269539829674	0.03002029376449912	0.02990532483276184	0.029278002026484055	0.028487221496469522	0.030191895829078864	0.028522988602428988	0.029186864681587692	0.028042381860759708	0.02849711064550275	0.029189687259241343	0.02725556110507155	0.029549125360145756	0.029248111158515205	0.027499752928770365	0.028554115429524338	0.028881390327138844	0.02680668351505413	0.0310068013477302	0.02783085261765755	0.02841905827329826	0.028255437088683194	0.003995446662041622	0.004264834980025712	0.0030152491214580726	0.002812103238698558	0.003978442111328775	0.003223105022407586	0.0035579391677738547	0.0028543124159911377	0.002576028018066793	0.003672377943156268	0.004668641631697108	0.009390214590734027	0.0045685739945887744	0.004810502444232467	0.004703126797768798	0.0062648104657369065	0.0056864686912146915	0.004736510139026472	0.004661649549519148	0.0063836323179486615	0.005969499754931423	0.004474416090189014	0.004246901503837327	0.005804789389076387	0.00487991958978446	0.004467810465759412	0.005388971137165784	0.004952583015511477	0.005705173615670667	0.005283695470982849	0.0048242435954752114	0.004520190793846302	0.004939289355586257	0.004956323902576071	0.00610409783671389	0.005026111390055903	0.006515827181004733	0.004764299523366519	0.004467199452466223	0.004399715722713281	0.6309530449037564	0.6038008444590495	0.6514290365145616	0.675617640201084	0.6406938282323567	0.027311397518064513	0.0315615701795927	0.024255149742096846	0.019399243082133068	0.026702972113466044
10 and 50	-0.10983553976734144	-0.02498189432303652	-0.026119484548650308	-0.008057902120651725	-0.019197344639562814	0.3151280170242883	0.36303763543591183	0.1867994177951549	0.38364220197417065	0.2727400059486626	526.0	732.0	681.0	681.0	693.0	175.09	180.23875	177.82625	169.45	175.663125	7.435822561137765	9.157396443914577	7.407199373859366	8.120496539007004	8.038891720687344	0.014002202774757857	0.013205293690078678	0.014611042048821165	0.013150296725992123	0.013250695676606094	0.012541623988050614	0.012184477119470355	0.013504270534103144	0.01278623157411606	0.011201285435518593	0.028028742816416322	0.02885941619541503	0.029981318372637168	0.029506487898608755	0.029702810463280955	0.02802305523831876	0.02784478807612407	0.02873476124993218	0.02846638510407951	0.02778114815308003	0.02907985249565872	0.02882382417075338	0.029196483926384874	0.028756760131619784	0.030766363105785816	0.02874415939115319	0.030019046056742153	0.028836216014987266	0.029478372150584683	0.026956613205130625	0.02855409879295342	0.02909988475841032	0.0299515665095523	0.02852432208930073	0.029412556084601905	0.029613064165519277	0.028844414849834868	0.02846893941265212	0.03059986765054743	0.02890726190241971	0.0028064284825371987	0.0029928899378243927	0.0034797538452853685	0.0028888220658342895	0.0033014650048517713	0.00290136975762976	0.0032846421883586732	0.0035519805322911245	0.0032043412516720936	0.002921908685323947	0.004806909026372723	0.005107570062808463	0.0062436107679797485	0.005454181690505632	0.005981780061085188	0.004607700182414821	0.005047656932478287	0.004203006786742678	0.0043057123535124074	0.004718171485699989	0.0051178427655863105	0.004563130283350254	0.0046328811172045604	0.004797516129260705	0.006418530904658192	0.0044264103830764226	0.005394860681735547	0.00540390551548659	0.004955959110476763	0.004452347693125148	0.005529783918947226	0.005738896431988938	0.00538537859105435	0.004963726694113118	0.004693832124751966	0.00472127674713338	0.006363106240179949	0.004681910573840627	0.00550111366886022	0.006649037578621314	0.6435188626357146	0.6138146477809119	0.6644673534488851	0.6825586368416174	0.6520992335037167	0.01896395649202438	0.02258087774498254	0.021423300849606478	0.019303389075008604	0.023920188243551497
10 and 75	-0.2251322782540566	-0.19392344074495277	-0.008230098363772878	-0.16827214342009164	-0.041397871393221514	0.2552084561470807	0.3647019084293274	0.2068627253057495	0.34404908439104354	0.3217084792408835	269.0	493.0	761.0	452.0	614.0	184.386875	180.7525	173.501875	172.005625	180.323125	9.768282337328486	8.718514871437513	7.880279705665591	6.791496235924502	7.985209293690428	0.014958544884707412	0.01423087507722539	0.015822172329747877	0.014566220205306563	0.014198209561963958	0.013617723272785898	0.011947790733204719	0.01256632073574925	0.012232091815054327	0.011185758579723624	0.029513239076808372	0.029545000521243567	0.028505269087406807	0.030446416039710704	0.0291339059398153	0.02814644637264034	0.030082207248842075	0.02912386539078599	0.030142267778388795	0.029245655113622256	0.027972447036345955	0.028957250899850982	0.027810442870109316	0.027845524772683383	0.028418248138510432	0.029391734748982552	0.027156246907489762	0.027619900173124087	0.02911501066084229	0.027973266482209484	0.02780387512969589	0.03186316219612481	0.0313836273024403	0.027824137629116983	0.028775412269746434	0.028443344952394586	0.02681758022296188	0.029582391571993782	0.029055046195033508	0.026981370075610193	0.0038115715612686693	0.004572982745557836	0.005089711615642607	0.0033397483179225984	0.0035563359322925607	0.0039278766021993705	0.003044758470295518	0.0032367633886233	0.003066819742668866	0.002532948835321851	0.005506872031480382	0.005015546076118992	0.004955154514130995	0.005073494437684917	0.005514664610636925	0.004863528958466658	0.005363810264028738	0.007034544334780718	0.006053783600946247	0.0062842140752377125	0.005641396383251856	0.004210243094447841	0.004614907669936752	0.004009113140016919	0.005149592842888661	0.006043485440783776	0.004120826997990892	0.004678549901058057	0.00525709832387307	0.005321192558728418	0.00485445357190317	0.0076391872795254145	0.007235857047339602	0.004232769161070623	0.004545710378796494	0.005217219729048654	0.0038320577012406418	0.005357378985024582	0.00511922256699956	0.003896045957044214	0.6258836082563639	0.6138971597528085	0.6741328562576006	0.675718638178807	0.6378742688967718	0.027492994919608858	0.027147211979261898	0.019963310249517165	0.018483193774176274	0.02194825176239352
10 and 100	-0.18039661771703158	-0.13474260650392386	-0.06947427678712524	-0.07897669559393047	-0.04501871930054843	0.27804342646390107	0.36366594683089815	0.18977124351305805	0.36973964828645256	0.2764908158025617	378.0	664.0	539.0	625.0	671.0	179.134375	180.8475	180.3925	172.668125	176.629375	8.90587671200209	8.9998537268358	7.466393751154537	7.371699105476873	8.587526018086901	0.014120419867043741	0.013492547445643257	0.013959618372114952	0.014017450795724296	0.014021250084525842	0.011763944719211807	0.012778862425504406	0.011733061809466101	0.011584405704843552	0.011879214244758544	0.029547424646387533	0.0298069210214207	0.028990901880575796	0.027478840439374142	0.029615836870419313	0.027668741239270725	0.02935508663977617	0.02779436027652284	0.029106522591385395	0.029296765283244985	0.029949287415228024	0.028120244758487713	0.02913113227575828	0.03080960055654537	0.032455407365724005	0.02841313497152786	0.025492367458474212	0.031353143718289476	0.028437103697726313	0.029538395714485764	0.03138334944785617	0.02774220239255373	0.02859746833072655	0.028105610629528783	0.030248193717697068	0.025869864232921907	0.028227586896768967	0.029249537891245472	0.030406645729510684	0.028457546441729282	0.003738471689878905	0.0030625371807255744	0.002881541325773808	0.003512358205744432	0.0029188925456908933	0.0023745761517377706	0.0036047981309268906	0.0026913750578122114	0.002627978676350091	0.003204543883044341	0.00588360057837269	0.006766812790060673	0.004432019274046847	0.003939167180751687	0.004988368573647355	0.0054299372337298585	0.005195892166375864	0.004516243083468789	0.005088174064997118	0.004796939320184838	0.005232579586008363	0.005119478982190601	0.005743761268491419	0.005590854928335184	0.009666531639217503	0.005460333291697059	0.0037244500723363407	0.006962390898208398	0.006173123806214986	0.004559776598467822	0.006368733398166205	0.003927752878717346	0.004831606168716079	0.00407811129435325	0.006215302661746165	0.003892489007948369	0.004653310769875143	0.006229187983219539	0.006266746710625163	0.004198513906249144	0.6332442773601832	0.6064520494027156	0.65348633187542	0.6757860233267746	0.6478329673219884	0.026224252852922358	0.023964442918293822	0.02279133042849419	0.018123991233459372	0.02042629800913982
10 and 125	-0.15345849013601248	-0.17939343560924761	-0.06242752176480798	-0.10424066130521786	0.047452956294691394	0.3258020727701199	0.3031685788906897	0.21681108769815058	0.2942704330953076	0.26026729080706823	497.0	420.0	565.0	547.0	843.0	179.213125	180.343125	176.663125	172.950625	175.74875	10.447052972334085	8.327813971135292	8.347196387954872	10.953911617394995	8.39320571214176	0.014544978952639427	0.01389821116269565	0.014879542032654352	0.013666560147645158	0.014584540334453921	0.012627124229781015	0.011618504090841406	0.011245144692225945	0.011973536580276133	0.012961560406634232	0.030064673609599656	0.0293003812096984	0.028953263910691703	0.029397363820938608	0.02897980099342292	0.027317812669359735	0.027351594160716954	0.028862984638417223	0.029299769754114545	0.028216470973219904	0.028996285555284104	0.030154678728626715	0.029527181720313024	0.030331226056477298	0.03015477230540623	0.027951694148587055	0.02791424712900169	0.03002615972047056	0.03020935192097388	0.027558412322882184	0.02865510386235777	0.02946669123015937	0.029103869976768594	0.028313688937434606	0.030704989508216127	0.02912410592973627	0.027767663432333643	0.0271542242266508	0.027867200030117566	0.0292746348881758	0.0027808847692951445	0.003245165789366855	0.003215426727281562	0.002791320546702798	0.003946760473799105	0.003861261341221578	0.002678131020520315	0.0026852525307175593	0.002953380701961726	0.003114365475025744	0.005072873735975696	0.004558251177069031	0.0045951352365800205	0.005887932707891085	0.0049091748854257315	0.004754055881593552	0.004550197175094427	0.00588907777507568	0.005929309583157365	0.004989548057165176	0.004953872291879924	0.005267175787664177	0.005986838175799244	0.006716446501965155	0.005413629967945736	0.004317132792050277	0.00472733316762883	0.005046842044091398	0.00505399488233723	0.004634933750964301	0.004832115580991859	0.00583210800654082	0.006132689758951139	0.004624886878216538	0.007163696826941017	0.004755759168404832	0.004898742748768491	0.003895865246758347	0.00455386045289764	0.006610316402129828	0.6299227245815221	0.6072268706559782	0.6664961353919552	0.672026543264017	0.6490489082076413	0.03138894886838208	0.02659272556366397	0.021000886089373335	0.025393149473311782	0.021745729354476634
10 and 150	-0.1078691976535827	-0.15895521620679623	-0.048180850831558375	-0.10133471736357162	0.05607203220092126	0.39347492172726156	0.3223205392009563	0.20010728629803953	0.36418038021961313	0.30791819967137685	665.0	449.0	682.0	654.0	851.0	181.626875	182.84	178.11	174.97	175.669375	10.649168076536608	8.375305432530807	7.786095912328116	9.977603437523118	11.069175274615644	0.015043334592792036	0.01379124061767511	0.014269233995580359	0.014368385161252323	0.013646906167417155	0.012011789288749998	0.011910912373014518	0.012365787638581947	0.011945013225476121	0.012269466801577448	0.030592316012644134	0.028283930626735187	0.029089641975069788	0.029416141390886316	0.0287401957438597	0.02850236680926294	0.03022822699314985	0.02793268831561183	0.02823292229084566	0.028329196153290687	0.029179652624264	0.031732565201271996	0.029604307071879638	0.029370802230121434	0.029221665748691467	0.026828696081429494	0.028486142043616845	0.029677852605081552	0.02739079815614066	0.027404780784061913	0.026562492457501016	0.02989743181004171	0.029796872830479004	0.02761767506575971	0.02823845269608933	0.02908615278351633	0.028869360999065376	0.030592123976276326	0.0290814827471534	0.030390995914085343	0.0042626997053542654	0.0030252216443049837	0.0036202392503765757	0.004173405319793829	0.002828401897397305	0.0027640157166803287	0.002712844650483774	0.0031487399573807647	0.003104298195003082	0.0028848298330022247	0.005370769664296893	0.004068219660117415	0.005105397799427196	0.004913700219958501	0.0048231720078906175	0.006719237122594773	0.005188188700114773	0.005060960322016377	0.004572402312861102	0.004683459984938946	0.004506439056350271	0.006095808645367241	0.004604908020078399	0.004885076409871171	0.004171817924447078	0.004307703482186621	0.004723841659881238	0.005561593556063807	0.004744757099986186	0.004064123773829086	0.004203541979046597	0.00789477489185843	0.006000754450479171	0.005468111311614135	0.0042960824082447545	0.005864298370585186	0.005407646056773078	0.005567390849821769	0.00566893539960827	0.005464185624258012	0.6241276985507611	0.6045291070313374	0.6614176465257557	0.6676574135260621	0.6498535987262923	0.025947656797506404	0.023518250211296363	0.020152918691671035	0.02389618851139025	0.029360445579190198
10 and 200	-0.058229581350786416	-0.175461740185166	-0.09017567888001292	-0.1071995059142266	-6.46021371882538e-05	0.3647052424730094	0.3157754774310212	0.23548390884308082	0.39297557806387357	0.29862886857304516	642.0	417.0	570.0	531.0	786.0	178.945	179.536875	176.66625	171.3425	176.28125	9.778764755841795	8.872941784961993	8.496542264741302	7.738709421776781	8.536990017658507	0.014171241996799446	0.013134301150849643	0.013992896857003691	0.014489471091306267	0.015245731731660557	0.011435422688987168	0.011341625082346844	0.012079881987539143	0.012445098811627245	0.011914272030175652	0.030009118834669536	0.02923933926655066	0.027637901846150704	0.030145108764461522	0.028268004181124476	0.027531999302829246	0.028882116467771314	0.02867006780329279	0.027777499258191892	0.027641421820809375	0.03143630660485527	0.02987128217144632	0.031173166470839883	0.029194731899478674	0.02896145925377074	0.02768402877969638	0.027597868121418068	0.02833856262000878	0.029354168181227734	0.02756508288228938	0.028126561303226393	0.03024153222599229	0.02857993930653762	0.02929239218833982	0.03192013720310677	0.028832208653236012	0.02694919507319434	0.02796587171321033	0.0304928857159801	0.03037009865799785	0.0030961573730429025	0.002824760880558143	0.0031213410616500476	0.003420561237366794	0.004117533346738794	0.0024952228618037083	0.00260907024851199	0.0026415449459199418	0.0028342501270301984	0.0034356552755193323	0.004808649285151323	0.005386940347371799	0.004084458354872126	0.006828377429469497	0.0046752774650361435	0.0048142892943546685	0.006005527217169687	0.005740150548384963	0.004165588687462005	0.005957629495618727	0.007225285317689154	0.006139847764668482	0.006375708900820938	0.005094837503244905	0.00487190284737356	0.003927050699336974	0.004400266046944276	0.005216943531183364	0.004970261404392579	0.004267173565828252	0.004095487536570229	0.004969502357202009	0.005692066896533192	0.004959941262174586	0.007066010607496623	0.007356291019422484	0.004035461492535269	0.004466571218398489	0.006206790208812736	0.00651822567615328	0.631245239000804	0.6125988398067149	0.6659731712408505	0.6772790553708318	0.6472455401627119	0.030255123988845927	0.03000355930252808	0.024239544179373206	0.01948061875644853	0.02501941757251477
10 and 250	0.02231262347221901	-0.05268446617828587	-0.005714506915783979	0.014263100090966487	0.0778577338960061	0.2926962992633059	0.3371519115644758	0.1850470586110038	0.3564119372277584	0.2565555629214252	853.0	706.0	786.0	788.0	1035.0	178.3425	180.759375	177.245	171.0725	177.108125	9.539762741846973	9.08841841040711	9.81192622195641	10.371630800091598	6.712830833225073	0.014205626080372092	0.013655972369253111	0.015149841512226174	0.013381744056286914	0.01481105406618216	0.011608049645651812	0.012713807920007864	0.01176662020842714	0.012140260278109154	0.012693945107160716	0.028758275964915248	0.029740563743382468	0.030444795561827304	0.028506134863304115	0.03072184622273155	0.028362679781137375	0.02950847070395318	0.029994448414830434	0.027781912873523402	0.028172343797641646	0.02908451426102078	0.028955370883545262	0.02954251335874907	0.02906207019842395	0.029737785421566607	0.027866592186589326	0.03053452419092554	0.029729873454009972	0.027837793308693435	0.028398622982223523	0.029994079232106074	0.029203076326064517	0.028465919083810524	0.028820624220337657	0.028445706523547703	0.026162622373661487	0.028251160114648847	0.02838287057346326	0.028480860974510344	0.028925027161177855	0.0035057644299189093	0.0030871880378787963	0.004822684172340889	0.0027695554485440152	0.0043530516118974625	0.0028695392415113573	0.004232549930406496	0.002667238244014019	0.0031718304745405844	0.003827591353962645	0.0045505729183049565	0.005359827487368789	0.0065994100019565695	0.004675617237039207	0.00547783043846298	0.005093412419777805	0.006760435327528984	0.005181825812385029	0.00524318184515115	0.0049829704886589846	0.006466649444830648	0.0046979699824465935	0.006819021748321555	0.00433410769456831	0.0052481014123445715	0.004160419803287592	0.006787469806938358	0.0048230709969978485	0.0049479878659913394	0.004583279443421059	0.005987055568117	0.004953157693467654	0.004962825999785929	0.004537282135261378	0.004542424525932695	0.003605836451894888	0.004527974709618423	0.004879743974606266	0.004418755322336869	0.006381826097938176	0.629516211307057	0.6064080226242813	0.6635757366619573	0.6766579043280073	0.6439955499909021	0.024842583297829766	0.026996150175182775	0.025615997449623115	0.025589252175050255	0.019617905342006914
20 and 30	-0.1072463728317177	-0.07972087940475789	-0.01706391269520762	0.0021577398917415904	0.0740209280347524	0.23862764214860022	0.2468826250548217	0.20518516761797675	0.36630519736262024	0.3029945669942928	501.0	574.0	664.0	799.0	846.0	182.585	182.93375	177.474375	172.41125	178.831875	7.967980010071589	9.347270623292438	7.239361061394571	9.198437664743407	8.453373361275107	0.014261260436323957	0.013601501394364961	0.014889706014290103	0.014261096097393145	0.0138538470530043	0.01075971381769546	0.01104179471002162	0.012813922407850929	0.013150524597753099	0.012240996136505278	0.02955648556215174	0.02981236222120195	0.0293596389212339	0.030466694113546362	0.028908905063364312	0.02787315105935753	0.028299952018405638	0.02959963639609433	0.03026015881966456	0.02746413774064281	0.0292602773852708	0.02788375577629452	0.029295700586326717	0.027636062688971404	0.028373780124018828	0.02869323447267091	0.029521587252150948	0.02722437670039403	0.029110393293548333	0.030093292674380764	0.030332075411162278	0.02903860138224584	0.028560269843918972	0.02814120899369691	0.029883772922242313	0.027475487472865625	0.028090638213583468	0.02838465077571092	0.03087331981874472	0.02965202963093589	0.0033153827975052675	0.003037321677130111	0.0034664042102198404	0.0035466405617189146	0.0026850239882172462	0.002259178793475249	0.0023585052504747346	0.003812951059597533	0.004153958486115678	0.003346919621068265	0.006435614193742879	0.004244433006316781	0.0053247926999888335	0.006078434892643667	0.0043104922775279225	0.00462436095351391	0.0045338521919336145	0.004662013828056931	0.00621609428656916	0.004767485811221768	0.005117310565136495	0.005484011053459906	0.005074486488399517	0.004133528674279099	0.004984414399380793	0.005064494247747103	0.005164548993497976	0.004800918354644981	0.004992447932971513	0.005452476864531456	0.004809249646207619	0.005199532923815552	0.004464258883232327	0.0045402794207994425	0.004558387110195239	0.00460131631786906	0.0052248487606201405	0.004701808939666649	0.006272289203988029	0.005804692177536897	0.626266155835485	0.6070553676072974	0.6635111456899981	0.6740317434007714	0.642541225918874	0.02441739506390596	0.02707661025484685	0.01821847690396003	0.01989927269905738	0.020354978472328
